FoodCode	Main.food.description	X2017_2018.FNDDS.At.A.Glance_Foods.and.Beverages	Vidarium.Foodcode.ModCode	ModCode	Old.Main.food.description	FoodID
11320000	Soy_milk	Yes	No	0	Soy milk	11320000.0
11320100	Soy_milk_light	Yes	No	0	Soy milk, light	11320100.0
11320200	Soy_milk_nonfat	Yes	No	0	Soy milk, nonfat	11320200.0
11321000	Soy_milk_chocolate	Yes	No	0	Soy milk, chocolate	11321000.0
11321100	Soy_milk_light_chocolate	Yes	No	0	Soy milk, light, chocolate	11321100.0
11321200	Soy_milk_nonfat_chocolate	Yes	No	0	Soy milk, nonfat, chocolate	11321200.0
11350000	Almond_milk_sweetened	Yes	No	0	Almond milk, sweetened	11350000.0
11350010	Almond_milk_sweetened_chocolate	Yes	No	0	Almond milk, sweetened, chocolate	11350010.0
11350020	Almond_milk_unsweetened	Yes	No	0	Almond milk, unsweetened	11350020.0
11350021	Almond_milk	No	Yes	0	Almond_milk	11350021.0
11350030	Almond_milk_unsweetened_chocolate	Yes	No	0	Almond milk, unsweetened, chocolate	11350030.0
11360000	Rice_milk	Yes	No	0	Rice milk	11360000.0
11370000	Coconut_milk	Yes	No	0	Coconut milk	11370000.0
11400000	Yogurt_NFS	Yes	No	0	Yogurt, NFS	11400000.0
11400010	Yogurt_Greek_NS_as_to_type_of_milk_or_flavor	Yes	No	0	Yogurt, Greek, NS as to type of milk or flavor	11400010.0
11410000	Yogurt_NS_as_to_type_of_milk_or_flavor	Yes	No	0	Yogurt, NS as to type of milk or flavor	11410000.0
11411010	Yogurt_NS_as_to_type_of_milk_plain	Yes	No	0	Yogurt, NS as to type of milk, plain	11411010.0
11411100	Yogurt_whole_milk_plain	Yes	No	0	Yogurt, whole milk, plain	11411100.0
11411200	Yogurt_low_fat_milk_plain	Yes	No	0	Yogurt, low fat milk, plain	11411200.0
11411300	Yogurt_nonfat_milk_plain	Yes	No	0	Yogurt, nonfat milk, plain	11411300.0
11411390	Yogurt_Greek_NS_as_to_type_of_milk_plain	Yes	No	0	Yogurt, Greek, NS as to type of milk, plain	11411390.0
11411400	Yogurt_Greek_whole_milk_plain	Yes	No	0	Yogurt, Greek, whole milk, plain	11411400.0
11411410	Yogurt_Greek_low_fat_milk_plain	Yes	No	0	Yogurt, Greek, low fat milk, plain	11411410.0
11411420	Yogurt_Greek_nonfat_milk_plain	Yes	No	0	Yogurt, Greek, nonfat milk, plain	11411420.0
11430000	Yogurt_NS_as_to_type_of_milk_fruit	Yes	No	0	Yogurt, NS as to type of milk, fruit	11430000.0
11431000	Yogurt_whole_milk_fruit	Yes	No	0	Yogurt, whole milk, fruit	11431000.0
11432000	Yogurt_low_fat_milk_fruit	Yes	No	0	Yogurt, low fat milk, fruit	11432000.0
11433000	Yogurt_nonfat_milk_fruit	Yes	No	0	Yogurt, nonfat milk, fruit	11433000.0
11433990	Yogurt_Greek_NS_as_to_type_of_milk_fruit	Yes	No	0	Yogurt, Greek, NS as to type of milk, fruit	11433990.0
11434000	Yogurt_Greek_whole_milk_fruit	Yes	No	0	Yogurt, Greek, whole milk, fruit	11434000.0
11434010	Yogurt_Greek_low_fat_milk_fruit	Yes	No	0	Yogurt, Greek, low fat milk, fruit	11434010.0
11434020	Yogurt_Greek_nonfat_milk_fruit	Yes	No	0	Yogurt, Greek, nonfat milk, fruit	11434020.0
11434090	Yogurt_NS_as_to_type_of_milk_flavors_other_than_fruit	Yes	No	0	Yogurt, NS as to type of milk, flavors other than fruit	11434090.0
11434100	Yogurt_whole_milk_flavors_other_than_fruit	Yes	No	0	Yogurt, whole milk, flavors other than fruit	11434100.0
11434200	Yogurt_low_fat_milk_flavors_other_than_fruit	Yes	No	0	Yogurt, low fat milk, flavors other than fruit	11434200.0
11434300	Yogurt_nonfat_milk_flavors_other_than_fruit	Yes	No	0	Yogurt, nonfat milk, flavors other than fruit	11434300.0
11435000	Yogurt_Greek_NS_as_to_type_of_milk_flavors_other_than_fruit	Yes	No	0	Yogurt, Greek, NS as to type of milk, flavors other than fruit	11435000.0
11435010	Yogurt_Greek_whole_milk_flavors_other_than_fruit	Yes	No	0	Yogurt, Greek, whole milk, flavors other than fruit	11435010.0
11435020	Yogurt_Greek_low_fat_milk_flavors_other_than_fruit	Yes	No	0	Yogurt, Greek, low fat milk, flavors other than fruit	11435020.0
11435030	Yogurt_Greek_nonfat_milk_flavors_other_than_fruit	Yes	No	0	Yogurt, Greek, nonfat milk, flavors other than fruit	11435030.0
11435100	Yogurt_Greek_with_oats	Yes	No	0	Yogurt, Greek, with oats	11435100.0
11436000	Yogurt_liquid	Yes	No	0	Yogurt, liquid	11436000.0
11440010	Chipotle_dip_yogurt_based	Yes	No	0	Chipotle dip, yogurt based	11440010.0
11440020	Dill_dip_yogurt_based	Yes	No	0	Dill dip, yogurt based	11440020.0
11440030	Onion_dip_yogurt_based	Yes	No	0	Onion dip, yogurt based	11440030.0
11440040	Ranch_dip_yogurt_based	Yes	No	0	Ranch dip, yogurt based	11440040.0
11440050	Spinach_dip_yogurt_based	Yes	No	0	Spinach dip, yogurt based	11440050.0
11440060	Tzatziki_dip	Yes	No	0	Tzatziki dip	11440060.0
11440070	Vegetable_dip_yogurt_based	Yes	No	0	Vegetable dip, yogurt based	11440070.0
11446000	Yogurt_parfait_low_fat_with_fruit	Yes	No	0	Yogurt parfait, low fat, with fruit	11446000.0
11459990	Frozen_yogurt_NFS	Yes	No	0	Frozen yogurt, NFS	11459990.0
11460000	Frozen_yogurt_vanilla	Yes	No	0	Frozen yogurt, vanilla	11460000.0
11460100	Frozen_yogurt_chocolate	Yes	No	0	Frozen yogurt, chocolate	11460100.0
11460500	Frozen_yogurt_soft_serve_vanilla	Yes	No	0	Frozen yogurt, soft serve, vanilla	11460500.0
11460510	Frozen_yogurt_soft_serve_chocolate	Yes	No	0	Frozen yogurt, soft serve, chocolate	11460510.0
11461200	Frozen_yogurt_sandwich	Yes	No	0	Frozen yogurt sandwich	11461200.0
11461210	Frozen_yogurt_bar_vanilla	Yes	No	0	Frozen yogurt bar, vanilla	11461210.0
11461220	Frozen_yogurt_bar_chocolate	Yes	No	0	Frozen yogurt bar, chocolate	11461220.0
11461250	Frozen_yogurt_cone_chocolate	Yes	No	0	Frozen yogurt cone, chocolate	11461250.0
11461260	Frozen_yogurt_cone_vanilla	Yes	No	0	Frozen yogurt cone, vanilla	11461260.0
11461300	Frozen_yogurt_cone_vanilla_waffle_cone	Yes	No	0	Frozen yogurt cone, vanilla, waffle cone	11461300.0
11461320	Frozen_yogurt_cone_chocolate_waffle_cone	Yes	No	0	Frozen yogurt cone, chocolate, waffle cone	11461320.0
11480010	Yogurt_whole_milk_baby_food	Yes	No	0	Yogurt, whole milk, baby food	11480010.0
11480020	Yogurt_whole_milk_baby_food_with_fruit_and_multigrain_cereal_puree_NFS	Yes	No	0	Yogurt, whole milk, baby food, with fruit and multigrain cereal puree, NFS	11480020.0
11480030	Yogurt_whole_milk_baby_food_with_fruit_and_multigrain_cereal_puree_plus_iron	Yes	No	0	Yogurt, whole milk, baby food, with fruit and multigrain cereal puree, plus iron	11480030.0
11480040	Yogurt_whole_milk_baby_food_with_fruit_and_multigrain_cereal_puree_plus_DHA	Yes	No	0	Yogurt, whole milk, baby food, with fruit and multigrain cereal puree, plus DHA	11480040.0
11511000	Chocolate_milk_NFS	Yes	No	0	Chocolate milk, NFS	11511000.0
11511100	Chocolate_milk_ready_to_drink_whole	Yes	No	0	Chocolate milk, ready to drink, whole	11511100.0
11511200	Chocolate_milk_ready_to_drink_reduced_fat	Yes	No	0	Chocolate milk, ready to drink, reduced fat	11511200.0
11511300	Chocolate_milk_ready_to_drink_fat_free	Yes	No	0	Chocolate milk, ready to drink, fat free	11511300.0
11511400	Chocolate_milk_ready_to_drink_low_fat	Yes	No	0	Chocolate milk, ready to drink, low fat	11511400.0
11511550	Chocolate_milk_ready_to_drink_reduced_sugar_NS_as_to_milk	Yes	No	0	Chocolate milk, ready to drink, reduced sugar, NS as to milk	11511550.0
11511600	Chocolate_milk_ready_to_drink_low_fat_Nesquik_	Yes	No	0	Chocolate milk, ready to drink, low fat (Nesquik)	11511600.0
11511610	Chocolate_milk_ready_to_drink_fat_free_Nesquik_	Yes	No	0	Chocolate milk, ready to drink, fat free (Nesquik)	11511610.0
11511700	Chocolate_milk_ready_to_drink_low_fat_no_sugar_added_Nesquik_	Yes	No	0	Chocolate milk, ready to drink, low fat, no sugar added (Nesquik)	11511700.0
11512010	Hot_chocolate_Cocoa_ready_to_drink	Yes	No	0	Hot chocolate / Cocoa, ready to drink	11512010.0
11512020	Hot_chocolate_Cocoa_ready_to_drink_made_with_nonfat_milk	Yes	No	0	Hot chocolate / Cocoa, ready to drink, made with nonfat milk	11512020.0
11512030	Hot_chocolate_Cocoa_ready_to_drink_made_with_non_dairy_milk	Yes	No	0	Hot chocolate / Cocoa, ready to drink, made with non-dairy milk	11512030.0
11512100	Hot_chocolate_Cocoa_ready_to_drink_with_whipped_cream	Yes	No	0	Hot chocolate / Cocoa, ready to drink, with whipped cream	11512100.0
11512110	Hot_chocolate_Cocoa_ready_to_drink_made_with_nonfat_milk_and_whipped_cream	Yes	No	0	Hot chocolate / Cocoa, ready to drink, made with nonfat milk and whipped cream	11512110.0
11512120	Hot_chocolate_Cocoa_ready_to_drink_made_with_non_dairy_milk_and_whipped_cream	Yes	No	0	Hot chocolate / Cocoa, ready to drink, made with non-dairy milk and whipped cream	11512120.0
11513000	Chocolate_milk_made_from_dry_mix_NS_as_to_type_of_milk	Yes	No	0	Chocolate milk, made from dry mix, NS as to type of milk	11513000.0
11513100	Chocolate_milk_made_from_dry_mix_with_whole_milk	Yes	No	0	Chocolate milk, made from dry mix with whole milk	11513100.0
11513150	Chocolate_milk_made_from_dry_mix_with_reduced_fat_milk	Yes	No	0	Chocolate milk, made from dry mix with reduced fat milk	11513150.0
11513200	Chocolate_milk_made_from_dry_mix_with_low_fat_milk	Yes	No	0	Chocolate milk, made from dry mix with low fat milk	11513200.0
11513300	Chocolate_milk_made_from_dry_mix_with_fat_free_milk	Yes	No	0	Chocolate milk, made from dry mix with fat free milk	11513300.0
11513310	Chocolate_milk_made_from_dry_mix_with_non_dairy_milk	Yes	No	0	Chocolate milk, made from dry mix with non-dairy milk	11513310.0
11513350	Chocolate_milk_made_from_reduced_sugar_mix_NS_as_to_type_of_milk	Yes	No	0	Chocolate milk, made from reduced sugar mix, NS as to type of milk	11513350.0
11513355	Chocolate_milk_made_from_reduced_sugar_mix_with_whole_milk	Yes	No	0	Chocolate milk, made from reduced sugar mix with whole milk	11513355.0
11513360	Chocolate_milk_made_from_reduced_sugar_mix_with_reduced_fat_milk	Yes	No	0	Chocolate milk, made from reduced sugar mix with reduced fat milk	11513360.0
11513365	Chocolate_milk_made_from_reduced_sugar_mix_with_low_fat_milk	Yes	No	0	Chocolate milk, made from reduced sugar mix with low fat milk	11513365.0
11513370	Chocolate_milk_made_from_reduced_sugar_mix_with_fat_free_milk	Yes	No	0	Chocolate milk, made from reduced sugar mix with fat free milk	11513370.0
11513375	Chocolate_milk_made_from_reduced_sugar_mix_with_non_dairy_milk	Yes	No	0	Chocolate milk, made from reduced sugar mix with non-dairy milk	11513375.0
11513380	Chocolate_milk_made_from_dry_mix_NS_as_to_type_of_milk_Nesquik_	Yes	No	0	Chocolate milk, made from dry mix, NS as to type of milk (Nesquik)	11513380.0
11513381	Chocolate_milk_made_from_dry_mix_with_whole_milk_Nesquik_	Yes	No	0	Chocolate milk, made from dry mix with whole milk (Nesquik)	11513381.0
11513382	Chocolate_milk_made_from_dry_mix_with_reduced_fat_milk_Nesquik_	Yes	No	0	Chocolate milk, made from dry mix with reduced fat milk (Nesquik)	11513382.0
11513383	Chocolate_milk_made_from_dry_mix_with_low_fat_milk_Nesquik_	Yes	No	0	Chocolate milk, made from dry mix with low fat milk (Nesquik)	11513383.0
11513384	Chocolate_milk_made_from_dry_mix_with_fat_free_milk_Nesquik_	Yes	No	0	Chocolate milk, made from dry mix with fat free milk (Nesquik)	11513384.0
11513385	Chocolate_milk_made_from_dry_mix_with_non_dairy_milk_Nesquik_	Yes	No	0	Chocolate milk, made from dry mix with non-dairy milk (Nesquik)	11513385.0
11513390	Chocolate_milk_made_from_no_sugar_added_dry_mix_NS_as_to_type_of_milk_Nesquik_	Yes	No	0	Chocolate milk, made from no sugar added dry mix, NS as to type of milk (Nesquik)	11513390.0
11513391	Chocolate_milk_made_from_no_sugar_added_dry_mix_with_whole_milk_Nesquik_	Yes	No	0	Chocolate milk, made from no sugar added dry mix with whole milk (Nesquik)	11513391.0
11513392	Chocolate_milk_made_from_no_sugar_added_dry_mix_with_reduced_fat_milk_Nesquik_	Yes	No	0	Chocolate milk, made from no sugar added dry mix with reduced fat milk (Nesquik)	11513392.0
11513393	Chocolate_milk_made_from_no_sugar_added_dry_mix_with_low_fat_milk_Nesquik_	Yes	No	0	Chocolate milk, made from no sugar added dry mix with low fat milk (Nesquik)	11513393.0
11513394	Chocolate_milk_made_from_no_sugar_added_dry_mix_with_fat_free_milk_Nesquik_	Yes	No	0	Chocolate milk, made from no sugar added dry mix with fat free milk  (Nesquik)	11513394.0
11513395	Chocolate_milk_made_from_no_sugar_added_dry_mix_with_non_dairy_milk_Nesquik_	Yes	No	0	Chocolate milk, made from no sugar added dry mix with non-dairy milk (Nesquik)	11513395.0
11513400	Chocolate_milk_made_from_syrup_NS_as_to_type_of_milk	Yes	No	0	Chocolate milk, made from syrup, NS as to type of milk	11513400.0
11513500	Chocolate_milk_made_from_syrup_with_whole_milk	Yes	No	0	Chocolate milk, made from syrup with whole milk	11513500.0
11513550	Chocolate_milk_made_from_syrup_with_reduced_fat_milk	Yes	No	0	Chocolate milk, made from syrup with reduced fat milk	11513550.0
11513600	Chocolate_milk_made_from_syrup_with_low_fat_milk	Yes	No	0	Chocolate milk, made from syrup with low fat milk	11513600.0
11513700	Chocolate_milk_made_from_syrup_with_fat_free_milk	Yes	No	0	Chocolate milk, made from syrup with fat free milk	11513700.0
11513750	Chocolate_milk_made_from_syrup_with_non_dairy_milk	Yes	No	0	Chocolate milk, made from syrup with non-dairy milk	11513750.0
11513800	Chocolate_milk_made_from_light_syrup_NS_as_to_type_of_milk	Yes	No	0	Chocolate milk, made from light syrup, NS as to type of milk	11513800.0
11513801	Chocolate_milk_made_from_light_syrup_with_whole_milk	Yes	No	0	Chocolate milk, made from light syrup with whole milk	11513801.0
11513802	Chocolate_milk_made_from_light_syrup_with_reduced_fat_milk	Yes	No	0	Chocolate milk, made from light syrup with reduced fat milk	11513802.0
11513803	Chocolate_milk_made_from_light_syrup_with_low_fat_milk	Yes	No	0	Chocolate milk, made from light syrup with low fat milk	11513803.0
11513804	Chocolate_milk_made_from_light_syrup_with_fat_free_milk	Yes	No	0	Chocolate milk, made from light syrup with fat free milk	11513804.0
11513805	Chocolate_milk_made_from_light_syrup_with_non_dairy_milk	Yes	No	0	Chocolate milk, made from light syrup with non-dairy milk	11513805.0
11513850	Chocolate_milk_made_from_sugar_free_syrup_NS_as_to_type_of_milk	Yes	No	0	Chocolate milk, made from sugar free syrup, NS as to type of milk	11513850.0
11513851	Chocolate_milk_made_from_sugar_free_syrup_with_whole_milk	Yes	No	0	Chocolate milk, made from sugar free syrup with whole milk	11513851.0
11513852	Chocolate_milk_made_from_sugar_free_syrup_with_reduced_fat_milk	Yes	No	0	Chocolate milk, made from sugar free syrup with reduced fat milk	11513852.0
11513853	Chocolate_milk_made_from_sugar_free_syrup_with_low_fat_milk	Yes	No	0	Chocolate milk, made from sugar free syrup with low fat milk	11513853.0
11513854	Chocolate_milk_made_from_sugar_free_syrup_with_fat_free_milk	Yes	No	0	Chocolate milk, made from sugar free syrup with fat free milk	11513854.0
11513855	Chocolate_milk_made_from_sugar_free_syrup_with_non_dairy_milk	Yes	No	0	Chocolate milk, made from sugar free syrup with non-dairy milk	11513855.0
11514100	Hot_chocolate_Cocoa_made_with_dry_mix_and_water	Yes	No	0	Hot chocolate / Cocoa, made with dry mix and water	11514100.0
11514110	Hot_chocolate_Cocoa_made_with_dry_mix_and_whole_milk	Yes	No	0	Hot chocolate / Cocoa, made with dry mix and whole milk	11514110.0
11514120	Hot_chocolate_Cocoa_made_with_dry_mix_and_reduced_fat_milk	Yes	No	0	Hot chocolate / Cocoa, made with dry mix and reduced fat milk	11514120.0
11514130	Hot_chocolate_Cocoa_made_with_dry_mix_and_low_fat_milk	Yes	No	0	Hot chocolate / Cocoa, made with dry mix and low fat milk	11514130.0
11514140	Hot_chocolate_Cocoa_made_with_dry_mix_and_fat_free_milk	Yes	No	0	Hot chocolate / Cocoa, made with dry mix and fat free milk	11514140.0
11514150	Hot_chocolate_Cocoa_made_with_dry_mix_and_non_dairy_milk	Yes	No	0	Hot chocolate / Cocoa, made with dry mix and non-dairy milk	11514150.0
11514310	Hot_chocolate_Cocoa_made_with_no_sugar_added_dry_mix_and_water	Yes	No	0	Hot chocolate / Cocoa, made with no sugar added dry mix and water	11514310.0
11514320	Hot_chocolate_Cocoa_made_with_no_sugar_added_dry_mix_and_whole_milk	Yes	No	0	Hot chocolate / Cocoa, made with no sugar added dry mix and whole milk	11514320.0
11514330	Hot_chocolate_Cocoa_made_with_no_sugar_added_dry_mix_and_reduced_fat_milk	Yes	No	0	Hot chocolate / Cocoa, made with no sugar added dry mix and reduced fat milk	11514330.0
11514340	Hot_chocolate_Cocoa_made_with_no_sugar_added_dry_mix_and_low_fat_milk	Yes	No	0	Hot chocolate / Cocoa, made with no sugar added dry mix and low fat milk	11514340.0
11514350	Hot_chocolate_Cocoa_made_with_no_sugar_added_dry_mix_and_fat_free_milk	Yes	No	0	Hot chocolate / Cocoa, made with no sugar added dry mix and fat free milk	11514350.0
11514360	Hot_chocolate_Cocoa_made_with_no_sugar_added_dry_mix_and_non_dairy_milk	Yes	No	0	Hot chocolate / Cocoa, made with no sugar added dry mix and non-dairy milk	11514360.0
11519040	Strawberry_milk_NFS	Yes	No	0	Strawberry milk, NFS	11519040.0
11519050	Strawberry_milk_whole	Yes	No	0	Strawberry milk, whole	11519050.0
11519105	Strawberry_milk_reduced_fat	Yes	No	0	Strawberry milk, reduced fat	11519105.0
11519200	Strawberry_milk_low_fat	Yes	No	0	Strawberry milk, low fat	11519200.0
11519205	Strawberry_milk_fat_free	Yes	No	0	Strawberry milk, fat free	11519205.0
11519210	Strawberry_milk_reduced_sugar	Yes	No	0	Strawberry milk, reduced sugar	11519210.0
11519215	Strawberry_milk_non_dairy	Yes	No	0	Strawberry milk, non-dairy	11519215.0
11526000	Milk_malted	Yes	No	0	Milk, malted	11526000.0
11531000	Eggnog	Yes	No	0	Eggnog	11531000.0
11541110	Milk_shake_home_recipe_chocolate	Yes	No	0	Milk shake, home recipe, chocolate	11541110.0
11541120	Milk_shake_home_recipe_flavors_other_than_chocolate	Yes	No	0	Milk shake, home recipe, flavors other than chocolate	11541120.0
11541130	Milk_shake_home_recipe_chocolate_light	Yes	No	0	Milk shake, home recipe, chocolate, light	11541130.0
11541135	Milk_shake_home_recipe_flavors_other_than_chocolate_light	Yes	No	0	Milk shake, home recipe, flavors other than chocolate, light	11541135.0
11541400	Milk_shake_with_malt	Yes	No	0	Milk shake with malt	11541400.0
11542100	Milk_shake_fast_food_chocolate	Yes	No	0	Milk shake, fast food, chocolate	11542100.0
11542200	Milk_shake_fast_food_flavors_other_than_chocolate	Yes	No	0	Milk shake, fast food, flavors other than chocolate	11542200.0
11543000	Milk_shake_bottled_chocolate	Yes	No	0	Milk shake, bottled, chocolate	11543000.0
11543010	Milk_shake_bottled_flavors_other_than_chocolate	Yes	No	0	Milk shake, bottled, flavors other than chocolate	11543010.0
11551050	Licuado_or_Batido	Yes	No	0	Licuado or Batido	11551050.0
11553100	Fruit_smoothie_NFS	Yes	No	0	Fruit smoothie, NFS	11553100.0
11553110	Fruit_smoothie_with_whole_fruit_and_dairy	Yes	No	0	Fruit smoothie, with whole fruit and dairy	11553110.0
11553120	Fruit_smoothie_with_whole_fruit_and_dairy_added_protein	Yes	No	0	Fruit smoothie, with whole fruit and dairy, added protein	11553120.0
11553130	Fruit_smoothie_juice_drink_with_dairy	Yes	No	0	Fruit smoothie juice drink, with dairy	11553130.0
11560000	Chocolate_milk_drink	Yes	No	0	Chocolate milk drink	11560000.0
11710000	Infant_formula_NFS	Yes	No	0	Infant formula, NFS	11710000.0
11710050	Infant_formula_NS_as_to_form_Similac_Expert_Care_Alimentum_	Yes	No	0	Infant formula, NS as to form (Similac Expert Care Alimentum)	11710050.0
11710051	Infant_formula_ready_to_feed_Similac_Expert_Care_Alimentum_	Yes	No	0	Infant formula, ready-to-feed (Similac Expert Care Alimentum)	11710051.0
11710053	Infant_formula_powder_made_with_water_NFS_Similac_Expert_Care_Alimentum_	Yes	No	0	Infant formula, powder, made with water, NFS (Similac Expert Care Alimentum)	11710053.0
11710054	Infant_formula_powder_made_with_tap_water_Similac_Expert_Care_Alimentum_	Yes	No	0	Infant formula, powder, made with tap water (Similac Expert Care Alimentum)	11710054.0
11710055	Infant_formula_powder_made_with_plain_bottled_water_Similac_Expert_Care_Alimentum_	Yes	No	0	Infant formula, powder, made with plain bottled water (Similac Expert Care Alimentum)	11710055.0
11710056	Infant_formula_powder_made_with_baby_water_Similac_Expert_Care_Alimentum_	Yes	No	0	Infant formula, powder, made with baby water (Similac Expert Care Alimentum)	11710056.0
11710350	Infant_formula_NS_as_to_form_Similac_Advance_	Yes	No	0	Infant formula, NS as to form (Similac Advance)	11710350.0
11710351	Infant_formula_ready_to_feed_Similac_Advance_	Yes	No	0	Infant formula, ready-to-feed (Similac Advance)	11710351.0
11710352	Infant_formula_liquid_concentrate_made_with_water_NFS_Similac_Advance_	Yes	No	0	Infant formula, liquid concentrate, made with water, NFS (Similac Advance)	11710352.0
11710353	Infant_formula_powder_made_with_water_NFS_Similac_Advance_	Yes	No	0	Infant formula, powder, made with water, NFS (Similac Advance)	11710353.0
11710354	Infant_formula_liquid_concentrate_made_with_tap_water_Similac_Advance_	Yes	No	0	Infant formula, liquid concentrate, made with tap water (Similac Advance)	11710354.0
11710355	Infant_formula_liquid_concentrate_made_with_plain_bottled_water_Similac_Advance_	Yes	No	0	Infant formula, liquid concentrate, made with plain bottled water (Similac Advance)	11710355.0
11710356	Infant_formula_liquid_concentrate_made_with_baby_water_Similac_Advance_	Yes	No	0	Infant formula, liquid concentrate, made with baby water (Similac Advance)	11710356.0
11710357	Infant_formula_powder_made_with_tap_water_Similac_Advance_	Yes	No	0	Infant formula, powder, made with tap water (Similac Advance)	11710357.0
11710358	Infant_formula_powder_made_with_plain_bottled_water_Similac_Advance_	Yes	No	0	Infant formula, powder, made with plain bottled water (Similac Advance)	11710358.0
11710359	Infant_formula_powder_made_with_baby_water_Similac_Advance_	Yes	No	0	Infant formula, powder, made with baby water (Similac Advance)	11710359.0
11710360	Infant_formula_NS_as_to_form_Similac_Advance_Organic_	Yes	No	0	Infant formula, NS as to form (Similac Advance Organic)	11710360.0
11710361	Infant_formula_ready_to_feed_Similac_Advance_Organic_	Yes	No	0	Infant formula, ready-to-feed (Similac Advance Organic)	11710361.0
11710363	Infant_formula_powder_made_with_water_NFS_Similac_Advance_Organic_	Yes	No	0	Infant formula, powder, made with water, NFS (Similac Advance Organic)	11710363.0
11710367	Infant_formula_powder_made_with_tap_water_Similac_Advance_Organic_	Yes	No	0	Infant formula, powder, made with tap water (Similac Advance Organic)	11710367.0
11710368	Infant_formula_powder_made_with_plain_bottled_water_Similac_Advance_Organic_	Yes	No	0	Infant formula, powder, made with plain bottled water (Similac Advance Organic)	11710368.0
11710369	Infant_formula_powder_made_with_baby_water_Similac_Advance_Organic_	Yes	No	0	Infant formula, powder, made with baby water (Similac Advance Organic)	11710369.0
11710370	Infant_formula_NS_as_to_form_Similac_Sensitive_	Yes	No	0	Infant formula, NS as to form (Similac Sensitive)	11710370.0
11710371	Infant_formula_ready_to_feed_Similac_Sensitive_	Yes	No	0	Infant formula, ready-to-feed (Similac Sensitive)	11710371.0
11710372	Infant_formula_liquid_concentrate_made_with_water_NFS_Similac_Sensitive_	Yes	No	0	Infant formula, liquid concentrate, made with water, NFS (Similac Sensitive)	11710372.0
11710373	Infant_formula_powder_made_with_water_NFS_Similac_Sensitive_	Yes	No	0	Infant formula, powder, made with water, NFS (Similac Sensitive)	11710373.0
11710374	Infant_formula_liquid_concentrate_made_with_tap_water_Similac_Sensitive_	Yes	No	0	Infant formula, liquid concentrate, made with tap water (Similac Sensitive)	11710374.0
11710375	Infant_formula_liquid_concentrate_made_with_plain_bottled_water_Similac_Sensitive_	Yes	No	0	Infant formula, liquid concentrate, made with plain bottled water (Similac Sensitive)	11710375.0
11710376	Infant_formula_liquid_concentrate_made_with_baby_water_Similac_Sensitive_	Yes	No	0	Infant formula, liquid concentrate, made with baby water (Similac Sensitive)	11710376.0
11710377	Infant_formula_powder_made_with_tap_water_Similac_Sensitive_	Yes	No	0	Infant formula, powder, made with tap water (Similac Sensitive)	11710377.0
11710378	Infant_formula_powder_made_with_plain_bottled_water_Similac_Sensitive_	Yes	No	0	Infant formula, powder, made with plain bottled water (Similac Sensitive)	11710378.0
11710379	Infant_formula_powder_made_with_baby_water_Similac_Sensitive_	Yes	No	0	Infant formula, powder, made with baby water (Similac Sensitive)	11710379.0
11710380	Infant_formula_NS_as_to_form_Similac_for_Spit_Up_	Yes	No	0	Infant formula, NS as to form (Similac for Spit-Up)	11710380.0
11710381	Infant_formula_ready_to_feed_Similac_for_Spit_Up_	Yes	No	0	Infant formula, ready-to-feed (Similac for Spit-Up)	11710381.0
11710383	Infant_formula_powder_made_with_water_NFS_Similac_for_Spit_Up_	Yes	No	0	Infant formula, powder, made with water, NFS (Similac for Spit-Up)	11710383.0
11710470	Infant_formula_NS_as_to_form_Similac_Expert_Care_NeoSure_	Yes	No	0	Infant formula, NS as to form (Similac Expert Care NeoSure)	11710470.0
11710471	Infant_formula_ready_to_feed_Similac_Expert_Care_NeoSure_	Yes	No	0	Infant formula, ready-to-feed (Similac Expert Care NeoSure)	11710471.0
11710473	Infant_formula_powder_made_with_water_NFS_Similac_Expert_Care_NeoSure_	Yes	No	0	Infant formula, powder, made with water, NFS (Similac Expert Care NeoSure)	11710473.0
11710477	Infant_formula_powder_made_with_tap_water_Similac_Expert_Care_NeoSure_	Yes	No	0	Infant formula, powder, made with tap water (Similac Expert Care NeoSure)	11710477.0
11710478	Infant_formula_powder_made_with_plain_bottled_water_Similac_Expert_Care_NeoSure_	Yes	No	0	Infant formula, powder, made with plain bottled water (Similac Expert Care NeoSure)	11710478.0
11710479	Infant_formula_powder_made_with_baby_water_Similac_Expert_Care_NeoSure_	Yes	No	0	Infant formula, powder, made with baby water (Similac Expert Care NeoSure)	11710479.0
11710480	Infant_formula_NS_as_to_form_Similac_Go_and_Grow_	Yes	No	0	Infant formula, NS as to form (Similac Go and Grow)	11710480.0
11710481	Infant_formula_powder_made_with_water_NFS_Similac_Go_and_Grow_	Yes	No	0	Infant formula, powder, made with water, NFS (Similac Go and Grow)	11710481.0
11710620	Infant_formula_NS_as_to_form_Enfamil_Newborn_	Yes	No	0	Infant formula, NS as to form (Enfamil Newborn)	11710620.0
11710621	Infant_formula_ready_to_feed_Enfamil_Newborn_	Yes	No	0	Infant formula, ready-to-feed (Enfamil Newborn)	11710621.0
11710626	Infant_formula_powder_made_with_water_NFS_Enfamil_Newborn_	Yes	No	0	Infant formula, powder, made with water, NFS (Enfamil Newborn)	11710626.0
11710627	Infant_formula_powder_made_with_tap_water_Enfamil_Newborn_	Yes	No	0	Infant formula, powder, made with tap water (Enfamil Newborn)	11710627.0
